DataHora,Ativo,Preco,RSI,Score,Veredito,LSTM_variacao,LSTM_tendencia,Macro_Score,Motivos
2026-09-23 18:54:00,SOL,114.4,21.2,-2,🟡 AGUARDAR,-0.97,📉 QUEDA,1,RSI 21 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência | Macro +1
2026-09-23 18:54:00,BNB,767.95,26.5,-2,🟡 AGUARDAR,1.01,📈 ALTA,1,RSI 27 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência | Macro +1
2026-09-23 18:54:00,ADA,0.24,20.2,1,🟡 AGUARDAR,1.47,📈 ALTA,1,RSI 20 sobrevendido | SMA9<SMA21 | Abaixo SMA50 | MACD- | Macro +1
2026-09-23 18:54:00,PETR4,49.52,57.5,1,🟡 AGUARDAR,-2.88,📉 QUEDA,1,RSI 58 alto (atenuado) | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1 | LSTM -2.9%
2026-09-23 18:54:00,VALE3,71.57,17.3,2,🟡 AGUARDAR,7.24,📈 ALTA,1,RSI 17 sobrevendido | SMA9<SMA21 | Abaixo SMA50 | MACD- | Macro +1 | LSTM +7.2%
2026-09-23 18:54:00,ITUB4,42.61,61.0,3,🟢 COMPRAR,0.81,📈 ALTA,1,RSI 61 alto | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1
2026-09-23 18:54:00,BBAS3,22.3,50.5,3,🟢 COMPRAR,1.6,📈 ALTA,1,RSI 50 neutro | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1
2026-09-23 18:54:00,WEGE3,51.23,52.2,3,🟢 COMPRAR,-0.41,📉 QUEDA,1,RSI 52 neutro | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1
2026-09-23 19:09:35,BTC,84313.38,19.3,-2,🟡 AGUARDAR,0.28,📈 ALTA,1,RSI 19 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência | Macro +1
2026-09-23 19:09:35,ETH,2666.88,13.7,-2,🟡 AGUARDAR,-1.53,📉 QUEDA,1,RSI 14 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência | Macro +1
2026-09-23 19:09:35,SOL,114.16,14.2,-2,🟡 AGUARDAR,-1.15,📉 QUEDA,1,RSI 14 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência | Macro +1
2026-09-23 19:09:35,BNB,766.42,21.9,-2,🟡 AGUARDAR,0.95,📈 ALTA,1,RSI 22 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência | Macro +1
2026-09-23 19:09:35,ADA,0.24,10.4,1,🟡 AGUARDAR,0.99,📈 ALTA,1,RSI 10 sobrevendido | SMA9<SMA21 | Abaixo SMA50 | MACD- | Macro +1
2026-09-23 19:09:35,PETR4,49.61,58.0,1,🟡 AGUARDAR,-3.05,📉 QUEDA,1,RSI 58 alto (atenuado) | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1 | LSTM -3.0%
2026-09-23 19:09:35,VALE3,71.59,17.3,2,🟡 AGUARDAR,7.21,📈 ALTA,1,RSI 17 sobrevendido | SMA9<SMA21 | Abaixo SMA50 | MACD- | Macro +1 | LSTM +7.2%
2026-09-23 19:09:35,ITUB4,42.59,60.8,3,🟢 COMPRAR,0.85,📈 ALTA,1,RSI 61 alto | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1
2026-09-23 19:09:35,BBAS3,22.32,50.7,3,🟢 COMPRAR,1.5,📈 ALTA,1,RSI 51 neutro | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1
2026-09-23 19:09:35,WEGE3,51.29,52.6,3,🟢 COMPRAR,-0.53,📉 QUEDA,1,RSI 53 neutro | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1
2026-09-23 19:25:51,BTC,84428.4,22.1,-2,🟡 AGUARDAR,0.15,📈 ALTA,1,RSI 22 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência | Macro +1
2026-09-23 19:25:51,ETH,2673.46,17.9,-2,🟡 AGUARDAR,-1.75,📉 QUEDA,1,RSI 18 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência | Macro +1
2026-09-23 19:25:51,SOL,114.53,17.9,-2,🟡 AGUARDAR,-1.44,📉 QUEDA,1,RSI 18 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência | Macro +1
2026-09-23 19:25:51,BNB,767.48,23.7,-2,🟡 AGUARDAR,0.82,📈 ALTA,1,RSI 24 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência | Macro +1
2026-09-23 19:25:51,ADA,0.24,14.1,1,🟡 AGUARDAR,0.49,📈 ALTA,1,RSI 14 sobrevendido | SMA9<SMA21 | Abaixo SMA50 | MACD- | Macro +1
2026-09-23 19:25:51,PETR4,49.71,58.4,1,🟡 AGUARDAR,-3.25,📉 QUEDA,1,RSI 58 alto (atenuado) | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1 | LSTM -3.2%
2026-09-23 19:25:51,VALE3,71.63,17.4,2,🟡 AGUARDAR,7.15,📈 ALTA,1,RSI 17 sobrevendido | SMA9<SMA21 | Abaixo SMA50 | MACD- | Macro +1 | LSTM +7.2%
2026-09-23 19:25:51,ITUB4,42.54,60.2,3,🟢 COMPRAR,0.97,📈 ALTA,1,RSI 60 alto | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1
2026-09-23 19:25:51,BBAS3,22.36,51.2,3,🟢 COMPRAR,1.32,📈 ALTA,1,RSI 51 neutro | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1
2026-09-23 19:25:51,WEGE3,51.24,52.3,3,🟢 COMPRAR,-0.43,📉 QUEDA,1,RSI 52 neutro | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1
2026-09-23 19:39:52,BTC,84446.51,22.4,-2,🟡 AGUARDAR,0.13,📈 ALTA,1,RSI 22 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência | Macro +1
2026-09-23 19:39:52,ETH,2675.0,18.5,-2,🟡 AGUARDAR,-1.8,📉 QUEDA,1,RSI 18 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência | Macro +1
2026-09-23 19:39:52,SOL,114.57,18.4,-2,🟡 AGUARDAR,-1.48,📉 QUEDA,1,RSI 18 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência | Macro +1
2026-09-23 19:39:52,BNB,767.44,23.9,-2,🟡 AGUARDAR,0.82,📈 ALTA,1,RSI 24 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência | Macro +1
2026-09-23 19:39:52,ADA,0.24,12.4,1,🟡 AGUARDAR,0.7,📈 ALTA,1,RSI 12 sobrevendido | SMA9<SMA21 | Abaixo SMA50 | MACD- | Macro +1
2026-09-23 19:39:52,PETR4,49.57,57.8,1,🟡 AGUARDAR,-2.97,📉 QUEDA,1,RSI 58 alto (atenuado) | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1 | LSTM -3.0%
2026-09-23 19:39:52,VALE3,71.49,17.2,2,🟡 AGUARDAR,7.36,📈 ALTA,1,RSI 17 sobrevendido | SMA9<SMA21 | Abaixo SMA50 | MACD- | Macro +1 | LSTM +7.4%
2026-09-23 19:39:52,ITUB4,42.43,59.0,3,🟢 COMPRAR,1.23,📈 ALTA,1,RSI 59 alto | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1
2026-09-23 19:39:52,BBAS3,22.28,50.2,3,🟢 COMPRAR,1.69,📈 ALTA,1,RSI 50 neutro | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1
2026-09-23 19:39:52,WEGE3,51.17,51.9,3,🟢 COMPRAR,-0.3,📉 QUEDA,1,RSI 52 neutro | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1
2026-09-23 19:52:43,BTC,84533.91,24.1,-3,🔴 VENDER,0.03,📈 ALTA,0,RSI 24 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência
2026-09-23 19:52:43,ETH,2677.28,20.2,-3,🔴 VENDER,-1.89,📉 QUEDA,0,RSI 20 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência
2026-09-23 19:52:43,SOL,114.65,18.7,-3,🔴 VENDER,-1.54,📉 QUEDA,0,RSI 19 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência
2026-09-23 19:52:43,BNB,768.0,24.5,-3,🔴 VENDER,0.75,📈 ALTA,0,RSI 25 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência
2026-09-23 19:52:43,ADA,0.24,13.0,0,🟡 AGUARDAR,0.59,📈 ALTA,0,RSI 13 sobrevendido | SMA9<SMA21 | Abaixo SMA50 | MACD-
2026-09-23 19:52:43,PETR4,49.66,58.2,0,🟡 AGUARDAR,-3.15,📉 QUEDA,0,RSI 58 alto (atenuado) | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | LSTM -3.1%
2026-09-23 19:52:43,VALE3,71.62,17.4,1,🟡 AGUARDAR,7.16,📈 ALTA,0,RSI 17 sobrevendido | SMA9<SMA21 | Abaixo SMA50 | MACD- | LSTM +7.2%
2026-09-23 19:52:43,ITUB4,42.43,59.0,2,🟡 AGUARDAR,1.29,📈 ALTA,0,RSI 59 alto | SMA9>SMA21 | Acima SMA50 | MACD+
2026-09-23 19:52:43,BBAS3,22.33,50.8,2,🟢 COMPRAR (conf.),1.46,📈 ALTA,0,RSI 51 neutro | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência
2026-09-23 19:52:43,WEGE3,51.21,52.1,2,🟢 COMPRAR (conf.),-0.37,📉 QUEDA,0,RSI 52 neutro | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência
2026-09-23 20:11:13,BTC,84354.04,24.9,-2,🟡 AGUARDAR,0.06,📈 ALTA,1,RSI 25 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência | Macro +1
2026-09-23 20:11:13,ETH,2674.51,22.1,-2,🟡 AGUARDAR,-1.93,📉 QUEDA,1,RSI 22 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência | Macro +1
2026-09-23 20:11:13,SOL,114.43,20.3,-2,🟡 AGUARDAR,-1.65,📉 QUEDA,1,RSI 20 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência | Macro +1
2026-09-23 20:11:13,BNB,767.04,25.6,-2,🟡 AGUARDAR,0.66,📈 ALTA,1,RSI 26 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência | Macro +1
2026-09-23 20:11:13,ADA,0.24,12.9,-2,🟡 AGUARDAR,0.19,📈 ALTA,1,RSI 13 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência | Macro +1
2026-09-23 20:11:13,PETR4,49.72,58.5,1,🟡 AGUARDAR,-3.27,📉 QUEDA,1,RSI 58 alto (atenuado) | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1 | LSTM -3.3%
2026-09-23 20:11:13,VALE3,71.64,17.4,2,🟡 AGUARDAR,7.13,📈 ALTA,1,RSI 17 sobrevendido | SMA9<SMA21 | Abaixo SMA50 | MACD- | Macro +1 | LSTM +7.1%
2026-09-23 20:11:13,ITUB4,42.4,58.7,3,🟢 COMPRAR,1.31,📈 ALTA,1,RSI 59 alto | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1
2026-09-23 20:11:13,BBAS3,22.22,49.5,3,🟢 COMPRAR,1.96,📈 ALTA,1,RSI 50 neutro | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1
2026-09-23 20:11:13,WEGE3,51.25,52.3,3,🟢 COMPRAR,-0.45,📉 QUEDA,1,RSI 52 neutro | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1
2026-09-23 21:10:34,BTC,84363.47,28.2,-2,🟡 AGUARDAR,-0.13,📉 QUEDA,1,RSI 28 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência | Macro +1
2026-09-23 21:10:34,ETH,2673.49,24.2,-3,🔴 VENDER,-2.02,📉 QUEDA,1,RSI 24 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência | Macro +1 | LSTM -2.0%
2026-09-23 21:10:34,SOL,114.29,23.7,-2,🟡 AGUARDAR,-1.79,📉 QUEDA,1,RSI 24 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência | Macro +1
2026-09-23 21:10:34,BNB,766.31,27.5,-2,🟡 AGUARDAR,0.55,📈 ALTA,1,RSI 28 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência | Macro +1
2026-09-23 21:10:34,ADA,0.24,15.7,-2,🟡 AGUARDAR,-0.13,📉 QUEDA,1,RSI 16 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência | Macro +1
2026-09-23 21:10:34,PETR4,49.6,57.9,1,🟡 AGUARDAR,-3.03,📉 QUEDA,1,RSI 58 alto (atenuado) | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1 | LSTM -3.0%
2026-09-23 21:10:34,VALE3,71.48,17.2,2,🟡 AGUARDAR,7.37,📈 ALTA,1,RSI 17 sobrevendido | SMA9<SMA21 | Abaixo SMA50 | MACD- | Macro +1 | LSTM +7.4%
2026-09-23 21:10:34,ITUB4,42.37,58.4,3,🟢 COMPRAR,1.43,📈 ALTA,1,RSI 58 alto | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1
2026-09-23 21:10:34,BBAS3,22.17,49.0,4,🟢 COMPRAR,2.19,📈 ALTA,1,RSI 49 neutro | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1 | LSTM +2.2%
2026-09-23 21:10:34,WEGE3,51.16,51.8,3,🟢 COMPRAR,-0.28,📉 QUEDA,1,RSI 52 neutro | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1
2026-09-23 22:10:35,BTC,84621.87,33.7,-2,🟡 AGUARDAR,-0.54,📉 QUEDA,1,RSI 34 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência | Macro +1
2026-09-23 22:10:35,ETH,2694.33,36.0,-4,🔴 VENDER,-2.76,📉 QUEDA,1,RSI 36 baixo (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência | Macro +1 | LSTM -2.8%
2026-09-23 22:10:35,SOL,115.39,36.0,-4,🔴 VENDER,-2.79,📉 QUEDA,1,RSI 36 baixo (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência | Macro +1 | LSTM -2.8%
2026-09-23 22:10:35,BNB,768.02,32.8,-2,🟡 AGUARDAR,0.18,📈 ALTA,1,RSI 33 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência | Macro +1
2026-09-23 22:10:35,ADA,0.24,24.2,-2,🟡 AGUARDAR,-1.59,📉 QUEDA,1,RSI 24 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência | Macro +1
2026-09-23 22:10:35,PETR4,49.6,57.9,1,🟡 AGUARDAR,-3.03,📉 QUEDA,1,RSI 58 alto (atenuado) | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1 | LSTM -3.0%
2026-09-23 22:10:35,VALE3,71.48,17.2,2,🟡 AGUARDAR,7.37,📈 ALTA,1,RSI 17 sobrevendido | SMA9<SMA21 | Abaixo SMA50 | MACD- | Macro +1 | LSTM +7.4%
2026-09-23 22:10:35,ITUB4,42.37,58.4,3,🟢 COMPRAR,1.38,📈 ALTA,1,RSI 58 alto | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1
2026-09-23 22:10:35,BBAS3,22.17,49.0,4,🟢 COMPRAR,2.19,📈 ALTA,1,RSI 49 neutro | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1 | LSTM +2.2%
2026-09-23 22:10:35,WEGE3,51.16,51.8,3,🟢 COMPRAR,-0.28,📉 QUEDA,1,RSI 52 neutro | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1
2026-09-23 23:08:29,BTC,84509.75,30.8,-2,🟡 AGUARDAR,-0.5,📉 QUEDA,1,RSI 31 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência | Macro +1
2026-09-23 23:08:29,ETH,2686.76,30.7,-1,🟡 AGUARDAR,-2.47,📉 QUEDA,1,RSI 31 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência | Macro +1 | LSTM -2.5%
2026-09-23 23:08:29,SOL,115.06,30.5,-3,🔴 VENDER,-2.54,📉 QUEDA,1,RSI 30 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência | Macro +1 | LSTM -2.5%
2026-09-23 23:08:29,BNB,766.33,26.8,-2,🟡 AGUARDAR,0.27,📈 ALTA,1,RSI 27 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência | Macro +1
2026-09-23 23:08:29,ADA,0.24,17.4,-2,🟡 AGUARDAR,-1.27,📉 QUEDA,1,RSI 17 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência | Macro +1
2026-09-23 23:08:29,PETR4,49.6,57.9,1,🟡 AGUARDAR,-3.03,📉 QUEDA,1,RSI 58 alto (atenuado) | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1 | LSTM -3.0%
2026-09-23 23:08:29,VALE3,71.48,17.2,2,🟡 AGUARDAR,7.37,📈 ALTA,1,RSI 17 sobrevendido | SMA9<SMA21 | Abaixo SMA50 | MACD- | Macro +1 | LSTM +7.4%
2026-09-23 23:08:29,ITUB4,42.37,58.4,3,🟢 COMPRAR,1.43,📈 ALTA,1,RSI 58 alto | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1
2026-09-23 23:08:29,BBAS3,22.17,49.0,4,🟢 COMPRAR,2.19,📈 ALTA,1,RSI 49 neutro | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1 | LSTM +2.2%
2026-09-23 23:08:29,WEGE3,51.16,51.8,3,🟢 COMPRAR,-0.28,📉 QUEDA,1,RSI 52 neutro | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1
2026-09-24 00:21:09,BTC,84424.23,33.0,-2,🟡 AGUARDAR,-0.48,📉 QUEDA,1,RSI 33 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência | Macro +1
2026-09-24 00:21:09,ETH,2689.71,35.8,-2,🟡 AGUARDAR,-2.52,📉 QUEDA,1,RSI 36 baixo (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência | Macro +1 | LSTM -2.5%
2026-09-24 00:21:09,SOL,115.45,37.9,-2,🟡 AGUARDAR,-2.82,📉 QUEDA,1,RSI 38 baixo (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência | Macro +1 | LSTM -2.8%
2026-09-24 00:21:09,BNB,767.39,29.7,-2,🟡 AGUARDAR,0.04,📈 ALTA,1,RSI 30 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência | Macro +1
2026-09-24 00:21:09,ADA,0.24,20.9,-2,🟡 AGUARDAR,-1.34,📉 QUEDA,1,RSI 21 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência | Macro +1
2026-09-24 00:21:09,PETR4,49.6,57.9,1,🟡 AGUARDAR,-3.03,📉 QUEDA,1,RSI 58 alto (atenuado) | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1 | LSTM -3.0%
2026-09-24 00:21:09,VALE3,71.48,17.2,2,🟡 AGUARDAR,7.37,📈 ALTA,1,RSI 17 sobrevendido | SMA9<SMA21 | Abaixo SMA50 | MACD- | Macro +1 | LSTM +7.4%
2026-09-24 00:21:09,ITUB4,42.37,58.4,3,🟢 COMPRAR,1.43,📈 ALTA,1,RSI 58 alto | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1
2026-09-24 00:21:09,BBAS3,22.17,49.0,4,🟢 COMPRAR,2.19,📈 ALTA,1,RSI 49 neutro | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1 | LSTM +2.2%
2026-09-24 00:21:09,WEGE3,51.16,51.8,3,🟢 COMPRAR,-0.28,📉 QUEDA,1,RSI 52 neutro | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1
2026-09-24 01:14:41,BTC,84250.51,32.3,-2,🟡 AGUARDAR,-0.34,📉 QUEDA,1,RSI 32 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência | Macro +1
2026-09-24 01:14:41,ETH,2682.01,33.7,-1,🟡 AGUARDAR,-2.18,📉 QUEDA,1,RSI 34 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência | Macro +1 | LSTM -2.2%
2026-09-24 01:14:41,SOL,115.28,37.5,-2,🟡 AGUARDAR,-2.58,📉 QUEDA,1,RSI 37 baixo (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência | Macro +1 | LSTM -2.6%
2026-09-24 01:14:41,BNB,766.53,31.7,0,🟡 AGUARDAR,0.08,📈 ALTA,1,RSI 32 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência | Macro +1
2026-09-24 01:14:41,ADA,0.24,20.1,-2,🟡 AGUARDAR,-1.14,📉 QUEDA,1,RSI 20 sobrevendido (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD- | Penalidade tendência | Macro +1
2026-09-24 01:14:41,PETR4,49.6,57.9,1,🟡 AGUARDAR,-3.03,📉 QUEDA,1,RSI 58 alto (atenuado) | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1 | LSTM -3.0%
2026-09-24 01:14:41,VALE3,71.48,17.2,2,🟡 AGUARDAR,7.37,📈 ALTA,1,RSI 17 sobrevendido | SMA9<SMA21 | Abaixo SMA50 | MACD- | Macro +1 | LSTM +7.4%
2026-09-24 01:14:41,ITUB4,42.37,58.4,3,🟢 COMPRAR,1.43,📈 ALTA,1,RSI 58 alto | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1
2026-09-24 01:14:41,BBAS3,22.17,49.0,4,🟢 COMPRAR,2.19,📈 ALTA,1,RSI 49 neutro | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1 | LSTM +2.2%
2026-09-24 01:14:41,WEGE3,51.16,51.8,3,🟢 COMPRAR,-0.28,📉 QUEDA,1,RSI 52 neutro | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1
2026-09-24 03:14:40,BTC,84263.18,44.8,-1,🟡 AGUARDAR,-0.44,📉 QUEDA,1,RSI 45 baixo (atenuado) | SMA9<SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência | Macro +1
2026-09-24 03:14:40,ETH,2680.89,52.5,-1,🟡 AGUARDAR,-1.97,📉 QUEDA,1,RSI 52 neutro | SMA9<SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência | Macro +1
2026-09-24 03:14:40,SOL,115.11,49.6,-2,🟡 AGUARDAR,-2.17,📉 QUEDA,1,RSI 50 neutro | SMA9<SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência | Macro +1 | LSTM -2.2%
2026-09-24 03:14:40,BNB,771.59,58.7,-2,🟡 AGUARDAR,-0.59,📉 QUEDA,1,RSI 59 alto | SMA9<SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência | Macro +1
2026-09-24 03:14:40,ADA,0.24,49.7,-1,🟡 AGUARDAR,-1.94,📉 QUEDA,1,RSI 50 neutro | SMA9<SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência | Macro +1
2026-09-24 03:14:40,PETR4,48.35,58.3,2,🟢 COMPRAR (conf.),0.3,📈 ALTA,1,RSI 58 alto (atenuado) | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1
2026-09-24 03:14:40,VALE3,72.83,32.2,1,🟡 AGUARDAR,5.84,📈 ALTA,1,RSI 32 sobrevendido | SMA9<SMA21 | Abaixo SMA50 | MACD- | Macro +1 | LSTM +5.8%
2026-09-24 03:14:40,ITUB4,43.18,75.7,1,🟡 AGUARDAR,-0.37,📉 QUEDA,1,RSI 76 sobrecomprado | SMA9>SMA21 | Acima SMA50 | MACD+ | Macro +1
2026-09-24 03:14:40,BBAS3,22.67,65.0,4,🟢 COMPRAR,-0.31,📉 QUEDA,1,RSI 65 alto (atenuado) | SMA9>SMA21 | Acima SMA50 | MACD+ | Bônus tendência | Macro +1
2026-09-24 03:14:40,WEGE3,51.8,61.3,2,🟢 COMPRAR (conf.),-1.55,📉 QUEDA,1,RSI 61 alto (atenuado) | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1
2026-09-24 06:14:19,BTC,84157.98,46.6,-1,🟡 AGUARDAR,-0.78,📉 QUEDA,1,RSI 47 neutro | SMA9<SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência | Macro +1
2026-09-24 06:14:19,ETH,2689.71,63.2,-2,🟡 AGUARDAR,-1.34,📉 QUEDA,1,RSI 63 alto | SMA9<SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência | Macro +1
2026-09-24 06:14:19,SOL,115.2,55.9,-3,🔴 VENDER,-2.3,📉 QUEDA,1,RSI 56 alto | SMA9<SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência | Macro +1 | LSTM -2.3%
2026-09-24 06:14:19,BNB,773.52,62.3,0,🟡 AGUARDAR,-0.92,📉 QUEDA,1,RSI 62 alto | SMA9>SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência | Macro +1
2026-09-24 06:14:19,ADA,0.24,55.5,-2,🟡 AGUARDAR,-1.75,📉 QUEDA,1,RSI 56 alto | SMA9<SMA21 | Abaixo SMA50 | MACD+ | Penalidade tendência | Macro +1
2026-09-24 06:14:19,PETR4,48.35,58.3,3,🟢 COMPRAR,2.15,📈 ALTA,1,RSI 58 alto (atenuado) | SMA9>SMA21 | Acima SMA50 | MACD- | Bônus tendência | Macro +1 | LSTM +2.1%
2026-09-24 06:14:19,VALE3,72.83,32.2,1,🟡 AGUARDAR,4.69,📈 ALTA,1,RSI 32 sobrevendido | SMA9<SMA21 | Abaixo SMA50 | MACD- | Macro +1 | LSTM +4.7%
